FC Porto,Academica De Coimbra,1939-03-19,3,1
Casa Pia Ac,FC Barreirense,1939-03-26,2,1
Academica De Coimbra,Sporting CP,1939-03-26,2,2
Sl Benfica,Academico do Porto,1939-03-26,5,2
FC Porto,Os Belenenses,1939-03-26,5,2
FC Barreirense,FC Porto,1939-04-02,0,0
Academico do Porto,Academica De Coimbra,1939-04-02,6,2
Os Belenenses,Sl Benfica,1939-04-02,2,3
Sporting CP,Casa Pia Ac,1939-04-02,5,1
Academico do Porto,Sporting CP,1939-04-09,2,5
Sl Benfica,FC Barreirense,1939-04-09,1,0
Casa Pia Ac,FC Porto,1939-04-09,1,2
Academica De Coimbra,Os Belenenses,1939-04-09,0,0
FC Barreirense,Academica De Coimbra,1939-04-16,3,2
Academico do Porto,FC Porto,1939-04-16,1,12
Sl Benfica,Casa Pia Ac,1939-04-16,10,1
Sporting CP,Os Belenenses,1939-04-16,2,0
Academica De Coimbra,Casa Pia Ac,1939-04-23,4,0
Os Belenenses,Academico do Porto,1939-04-23,7,2
FC Porto,Sl Benfica,1939-04-23,3,3
Sporting CP,FC Barreirense,1939-04-23,2,1
Os Belenenses,Carcavelinhos FC,1940-01-14,1,0
Academica De Coimbra,Sporting CP,1940-01-14,2,5
Sl Benfica,Academico do Porto,1940-01-14,1,0
Leixoes SC,FC Barreirense,1940-01-14,0,1
FC Porto,Vitoria Setubal,1940-01-14,11,0
Os Belenenses,FC Barreirense,1940-01-21,6,0
Leixoes SC,FC Porto,1940-01-21,2,5
Vitoria Setubal,Carcavelinhos FC,1940-01-28,0,2
Academico do Porto,Sporting CP,1940-02-04,0,1
FC Porto,Academico do Porto,1940-02-04,6,1
Leixoes SC,Sl Benfica,1940-02-04,3,3
Vitoria Setubal,FC Barreirense,1940-02-06,0,1
Sl Benfica,Academica De Coimbra,1940-02-06,4,1
Academica De Coimbra,FC Porto,1940-02-11,0,2
FC Barreirense,Carcavelinhos FC,1940-02-11,1,0
Academico do Porto,Vitoria Setubal,1940-02-11,1,0
Sl Benfica,Os Belenenses,1940-02-11,4,2
Sporting CP,Leixoes SC,1940-02-11,8,1
