RC Strasbourg,FC Antibes,1934-07-01,6,1
RC Strasbourg,Montpellier HSC,1934-07-01,2,1
Red Star Olympique,Olympique Ales,1934-07-01,3,1
Olympique Marseille,FC Sochaux,1934-07-01,1,3
FC Sochaux,FC Mulhouse,1934-07-01,8,0
Lille OSC,FC Antibes,1934-07-01,10,0
Excelsior Roubaix,Olympique Marseille,1934-07-01,0,3
As Cannes,Racing Club De France,1934-07-01,0,2
FC Sochaux,Racing Club De France,1934-07-01,3,1
Excelsior Roubaix,FC Mulhouse,1934-07-01,1,2
Lille OSC,Nimes Olympique,1934-07-01,3,1
As Cannes,FC Antibes,1934-07-01,3,1
Red Star Olympique,SC Fives Lille,1934-07-01,5,2
Stade Rennes,Olympique Ales,1934-07-01,6,0
Olympique Marseille,RC Strasbourg,1934-07-01,1,1
Montpellier HSC,FC Sete,1934-07-01,0,2
FC Sochaux,RC Strasbourg,1934-07-01,2,3
Lille OSC,Red Star Olympique,1934-07-01,0,4
Stade Rennes,As Cannes,1934-07-01,3,0
Nimes Olympique,FC Sete,1934-07-01,1,3
FC Mulhouse,Montpellier HSC,1934-07-01,4,1
Excelsior Roubaix,Red Star Olympique,1934-07-01,2,0
SC Fives Lille,FC Sete,1934-07-01,1,2
As Cannes,Olympique Marseille,1934-07-01,3,0
FC Sete,Excelsior Roubaix,1934-07-01,2,2
Racing Club De France,FC Antibes,1934-07-01,5,1
Nimes Olympique,Stade Rennes,1934-07-01,1,2
Olympique Ales,FC Sochaux,1934-07-01,0,5
RC Strasbourg,FC Mulhouse,1934-07-01,4,2
Racing Club De France,Nimes Olympique,1934-07-01,2,0
Olympique Marseille,SC Fives Lille,1934-07-01,5,1
FC Antibes,Olympique Ales,1934-07-01,1,0
Montpellier HSC,Lille OSC,1934-07-01,1,3
FC Mulhouse,FC Antibes,1935-07-01,2,2
Olympique Marseille,Olympique Ales,1935-07-01,2,0
Red Star Olympique,RC Strasbourg,1935-07-01,1,2
Olympique Ales,FC Sochaux,1935-07-01,0,0
Valenciennes FC,As Cannes,1935-07-01,2,5
Stade Rennes,Racing Club De France,1935-07-01,0,3
SC Fives Lille,FC Mulhouse,1935-07-01,3,0
FC Antibes,Olympique Marseille,1935-07-01,3,2
FC Metz,Lille OSC,1935-07-01,1,2
RC Strasbourg,Excelsior Roubaix,1935-07-01,1,0
Excelsior Roubaix,FC Sete,1935-07-01,2,0
As Cannes,FC Metz,1935-07-01,2,1
FC Antibes,Lille OSC,1935-07-01,3,1
FC Sochaux,Stade Rennes,1935-07-01,2,0
FC Sete,Valenciennes FC,1935-07-01,1,1
As Cannes,FC Antibes,1935-07-01,2,1
SC Fives Lille,Lille OSC,1935-07-01,1,1
SC Fives Lille,As Cannes,1935-07-01,5,1
Stade Rennes,Olympique Marseille,1935-07-01,1,1
Olympique Ales,FC Mulhouse,1935-07-01,3,3
Excelsior Roubaix,Racing Club De France,1935-07-01,0,2
FC Metz,FC Sete,1935-07-01,3,1
Red Star Olympique,FC Sochaux,1935-07-01,2,2
Valenciennes FC,RC Strasbourg,1935-07-01,1,1
Lille OSC,Olympique Ales,1935-07-01,3,0
Racing Club De France,Red Star Olympique,1935-07-01,4,1
Lille OSC,Valenciennes FC,1935-07-01,3,0
Excelsior Roubaix,Lille OSC,1935-07-01,1,2
FC Sete,Red Star Olympique,1935-07-01,3,2
Stade Rennes,Lille OSC,1935-07-01,1,1
Excelsior Roubaix,Olympique Marseille,1935-07-01,1,1
Red Star Olympique,FC Mulhouse,1935-07-01,7,1
FC Metz,Racing Club De France,1935-07-01,1,2
FC Antibes,FC Sete,1935-07-01,1,4
Valenciennes FC,FC Sochaux,1935-07-01,0,5
SC Fives Lille,RC Strasbourg,1935-07-01,0,1
FC Sete,Olympique Ales,1935-07-01,1,0
RC Strasbourg,FC Antibes,1935-07-01,2,1
FC Mulhouse,Excelsior Roubaix,1935-07-01,0,4
Racing Club De France,SC Fives Lille,1935-07-01,4,0
FC Sochaux,FC Metz,1935-07-01,6,0
Lille OSC,Red Star Olympique,1935-07-01,2,1
RC Strasbourg,Stade Rennes,1935-07-01,8,0
As Cannes,Stade Rennes,1935-07-01,6,0
Red Star Olympique,As Cannes,1935-07-01,0,3
FC Sochaux,Excelsior Roubaix,1935-07-01,6,2
FC Metz,Olympique Marseille,1935-07-01,5,2
Valenciennes FC,FC Mulhouse,1935-07-01,8,2
FC Antibes,Racing Club De France,1935-07-01,3,9
Stade Rennes,FC Sete,1935-07-01,1,0
SC Fives Lille,FC Sochaux,1935-07-01,2,1
Olympique Ales,RC Strasbourg,1935-07-01,0,2
Racing Club De France,Olympique Ales,1935-07-01,3,1
FC Sochaux,FC Antibes,1935-07-01,5,1
As Cannes,Excelsior Roubaix,1935-07-01,2,3
Olympique Marseille,SC Fives Lille,1935-07-01,3,2
FC Mulhouse,FC Metz,1935-07-01,3,0
Olympique Marseille,Valenciennes FC,1935-07-01,1,0
FC Sete,SC Fives Lille,1935-07-01,1,0
RC Strasbourg,As Cannes,1935-07-01,0,2
Olympique Marseille,Red Star Olympique,1935-07-01,1,4
FC Mulhouse,RC Strasbourg,1935-07-01,2,4
Red Star Olympique,Olympique Ales,1935-07-01,1,2
FC Metz,FC Antibes,1935-07-01,2,1
FC Mulhouse,Lille OSC,1935-07-01,2,3
As Cannes,Olympique Marseille,1935-07-01,3,1
RC Strasbourg,Racing Club De France,1935-07-01,0,1
Excelsior Roubaix,Stade Rennes,1935-07-01,1,1
FC Sete,FC Sochaux,1935-07-01,1,4
SC Fives Lille,Valenciennes FC,1935-07-01,3,2
Excelsior Roubaix,Olympique Ales,1935-07-01,1,1
Valenciennes FC,FC Antibes,1935-07-01,0,0
Olympique Marseille,Lille OSC,1935-07-01,1,0
Lille OSC,FC Sete,1935-07-01,0,2
SC Fives Lille,FC Metz,1935-07-01,3,0
Stade Rennes,Red Star Olympique,1935-07-01,3,0
Racing Club De France,FC Sete,1935-07-01,2,1
RC Strasbourg,FC Sochaux,1935-07-01,2,1
Lille OSC,As Cannes,1935-07-01,1,1
Red Star Olympique,Excelsior Roubaix,1935-07-01,3,2
FC Antibes,SC Fives Lille,1935-07-01,3,1
FC Mulhouse,Olympique Marseille,1935-07-01,3,1
FC Sochaux,Racing Club De France,1935-07-01,2,2
Olympique Ales,Stade Rennes,1935-07-01,2,6
FC Sete,RC Strasbourg,1935-07-01,3,1
Olympique Ales,As Cannes,1935-07-01,3,1
FC Metz,Valenciennes FC,1935-07-01,5,4
As Cannes,FC Mulhouse,1935-07-01,2,2
Valenciennes FC,Red Star Olympique,1935-07-01,0,2
Stade Rennes,FC Metz,1935-07-01,2,0
